A,W,k,ER,ER1,ER2,T,T',MT,DT
100,40,0.03,0.02,0.51543,0.038803,0.097561,0.061546,0.15911,0.22635
100,40,0.02,0.02,0.51543,0.038803,0.065041,0.041031,0.10607,0.22636
100,40,0.2,0.02,0.51543,0.038803,0.65041,0.41031,1.0607,0.22636
100,40,0.075,0.25,0.65353,0.38254,0.16832,0.10527,0.27359,0.23045
100,40,0.1,0.25,0.65353,0.38254,0.22443,0.14036,0.36479,0.23046
100,40,0.01,0.25,0.65353,0.38254,0.022443,0.014036,0.036479,0.23046
100,40,0.3,0.25,0.65353,0.38254,0.67329,0.42107,1.0944,0.23046
100,40,0.04,0.25,0.65353,0.38254,0.089773,0.056143,0.14592,0.23047
100,40,0.03,0.25,0.65353,0.38254,0.06733,0.042107,0.10944,0.23047
100,40,0.2,0.25,0.65353,0.38254,0.44887,0.28071,0.72958,0.23049
100,40,0.02,0.25,0.65353,0.38254,0.044887,0.028071,0.072958,0.23049
100,40,0.05,0.25,0.65353,0.38254,0.11222,0.070178,0.18239,0.23051
100,40,0.5,0.25,0.65353,0.38254,1.1222,0.70178,1.8239,0.23051
100,40,0.03,0.01,0.49202,0.020324,0.10306,0.063837,0.1669,0.23501
100,40,0.3,0.01,0.49202,0.020324,1.0306,0.63837,1.669,0.23501
100,40,0.02,0.01,0.49202,0.020324,0.06871,0.042558,0.11127,0.23503
100,40,0.2,0.01,0.49202,0.020324,0.6871,0.42558,1.1127,0.23503
100,40,0.01,0.01,0.49202,0.020324,0.034355,0.021279,0.055634,0.23504
100,40,0.5,0.01,0.49202,0.020324,1.7177,1.0639,2.7817,0.23504
100,40,0.05,0.01,0.49202,0.020324,0.17177,0.10639,0.27817,0.23504
100,40,0.1,0.01,0.49202,0.020324,0.34355,0.21279,0.55634,0.23504
100,40,0.075,0.01,0.49202,0.020324,0.25766,0.15959,0.41725,0.23504
100,40,0.04,0.01,0.49202,0.020324,0.13742,0.085115,0.22253,0.23505
100,40,0.02,0.5,0.73124,0.68377,0.034348,0.01784,0.052188,0.31632
100,40,0.2,0.5,0.73123,0.68377,0.34348,0.1784,0.52188,0.31632
100,40,0.04,0.5,0.73123,0.68377,0.068697,0.035679,0.10438,0.31632
100,40,0.01,0.5,0.73123,0.68378,0.017174,0.0089198,0.026094,0.31633
100,40,0.1,0.5,0.73123,0.68378,0.17174,0.089198,0.26094,0.31633
100,40,0.03,0.5,0.73123,0.68378,0.051523,0.02676,0.078282,0.31633
100,40,0.5,0.5,0.73123,0.68378,0.85871,0.44599,1.3047,0.31633
100,40,0.05,0.5,0.73123,0.68378,0.085871,0.044599,0.13047,0.31633
100,40,0.075,0.5,0.73123,0.68378,0.12881,0.066899,0.19571,0.31634
100,40,0.3,0.5,0.73123,0.68378,0.51523,0.26759,0.78282,0.31634
100,45,0.02,0.1,0.56495,0.17701,0.051155,0.031722,0.082877,0.23448
100,45,0.3,0.1,0.56495,0.17701,0.76733,0.47582,1.2432,0.23448
100,45,0.1,0.1,0.56495,0.17701,0.25578,0.15861,0.41438,0.23449
100,45,0.04,0.1,0.56495,0.17701,0.10231,0.063442,0.16575,0.2345
100,45,0.03,0.1,0.56495,0.17701,0.076734,0.047581,0.12432,0.2345
100,45,0.2,0.1,0.56495,0.17701,0.51156,0.31721,0.82877,0.2345
100,45,0.5,0.1,0.56495,0.17701,1.2789,0.79303,2.0719,0.2345
100,45,0.05,0.1,0.56495,0.17701,0.12789,0.079303,0.20719,0.2345
100,45,0.01,0.1,0.56495,0.17701,0.025578,0.01586,0.041438,0.23452
100,45,0.075,0.1,0.56495,0.17701,0.19184,0.11895,0.31079,0.23453
100,45,0.5,0.075,0.54842,0.13676,1.3336,0.82614,2.1598,0.23496
100,45,0.05,0.075,0.54842,0.13676,0.13336,0.082614,0.21598,0.23496
100,45,0.01,0.075,0.54842,0.13676,0.026672,0.016523,0.043195,0.23496
100,45,0.075,0.075,0.54842,0.13676,0.20004,0.12392,0.32396,0.23497
100,45,0.3,0.075,0.54842,0.13676,0.80018,0.49568,1.2959,0.23497
100,45,0.03,0.075,0.54842,0.13676,0.080018,0.049568,0.12959,0.23497
100,45,0.04,0.075,0.54842,0.13676,0.10669,0.066091,0.17278,0.23498
100,45,0.2,0.075,0.54842,0.13676,0.53345,0.33045,0.86391,0.23498
100,45,0.02,0.075,0.54842,0.13676,0.053345,0.033045,0.086391,0.23498
100,45,0.1,0.075,0.54842,0.13676,0.26673,0.16523,0.43195,0.23498
100,45,0.5,0.05,0.52771,0.094748,1.4033,0.86473,2.2681,0.23745
100,45,0.05,0.05,0.52771,0.094748,0.14033,0.086473,0.22681,0.23745
100,45,0.02,0.05,0.52771,0.094748,0.056133,0.034589,0.090723,0.23747
100,45,0.2,0.05,0.52771,0.094748,0.56133,0.34589,0.90723,0.23747
100,45,0.075,0.05,0.52771,0.094748,0.2105,0.12971,0.34021,0.23747
100,45,0.1,0.05,0.52771,0.094748,0.28067,0.17295,0.45361,0.23747
100,45,0.01,0.05,0.52771,0.094748,0.028067,0.017295,0.045361,0.23747
100,45,0.03,0.05,0.52771,0.094748,0.0842,0.051884,0.13608,0.23748
100,45,0.3,0.05,0.52771,0.094748,0.842,0.51884,1.3608,0.23748
100,45,0.04,0.05,0.52771,0.094748,0.11227,0.069178,0.18145,0.23749
100,45,0.075,0.04,0.51727,0.077329,0.21585,0.13236,0.34821,0.23977
100,45,0.05,0.04,0.51727,0.077329,0.1439,0.088239,0.23214,0.23977
100,45,0.5,0.04,0.51727,0.077329,1.439,0.88239,2.3214,0.23977
100,45,0.04,0.04,0.51727,0.077329,0.11512,0.070591,0.18571,0.23978
100,45,0.2,0.04,0.51727,0.077329,0.57561,0.35296,0.92857,0.23978
100,45,0.02,0.04,0.51727,0.077329,0.057561,0.035296,0.092857,0.23978
100,45,0.01,0.04,0.51727,0.077329,0.028781,0.017648,0.046428,0.23979
100,45,0.1,0.04,0.51727,0.077329,0.28781,0.17648,0.46428,0.23979
100,45,0.3,0.04,0.51727,0.077329,0.86342,0.52943,1.3928,0.2398
100,45,0.03,0.04,0.51727,0.077329,0.086342,0.052943,0.13928,0.2398
100,45,0.5,0.02,0.49073,0.040755,1.5314,0.93382,2.4652,0.24241
100,45,0.2,0.02,0.49073,0.040755,0.61257,0.37353,0.9861,0.24241
100,45,0.03,0.02,0.49073,0.040755,0.091886,0.056029,0.14791,0.24242
100,45,0.3,0.02,0.49073,0.040755,0.91886,0.56029,1.4791,0.24242
100,45,0.01,0.02,0.49073,0.040755,0.030629,0.018676,0.049305,0.24243
100,45,0.1,0.02,0.49073,0.040755,0.30629,0.18676,0.49305,0.24243
100,45,0.05,0.03,0.50477,0.059433,0.14822,0.090255,0.23848,0.24306
100,45,0.03,0.03,0.50477,0.059433,0.088933,0.054153,0.14309,0.24306
100,45,0.5,0.03,0.50477,0.059433,1.4822,0.90254,2.3848,0.24306
100,45,0.01,0.03,0.50477,0.059433,0.029644,0.018051,0.047695,0.24307
100,45,0.075,0.03,0.50477,0.059433,0.22233,0.13538,0.35772,0.24307
100,45,0.02,0.03,0.50477,0.059433,0.059289,0.036102,0.095391,0.24307
100,45,0.2,0.03,0.50477,0.059433,0.59289,0.36102,0.95391,0.24307
100,45,0.3,0.03,0.50477,0.059433,0.88934,0.54152,1.4309,0.24308
100,45,0.1,0.03,0.50477,0.059433,0.29645,0.18051,0.47695,0.24309
100,45,0.04,0.03,0.50477,0.059433,0.11858,0.072203,0.19078,0.24309
100,45,0.02,0.02,0.48871,0.040924,0.061543,0.037076,0.098619,0.2481
100,45,0.05,0.02,0.48871,0.040924,0.15386,0.092689,0.24655,0.24811
100,45,0.04,0.02,0.48871,0.040924,0.12309,0.074151,0.19724,0.24812
100,45,0.075,0.02,0.48871,0.040924,0.23079,0.13903,0.36982,0.24812
100,45,0.3,0.25,0.63263,0.39517,0.63736,0.3798,1.0172,0.2532
100,45,0.1,0.25,0.63263,0.39517,0.21245,0.1266,0.33905,0.25321
100,45,0.01,0.25,0.63263,0.39517,0.021245,0.01266,0.033905,0.25321
100,45,0.03,0.25,0.63263,0.39517,0.063737,0.03798,0.10172,0.25321
100,45,0.02,0.25,0.63263,0.39517,0.042491,0.02532,0.067811,0.25322
100,45,0.2,0.25,0.63263,0.39517,0.42491,0.2532,0.67811,0.25322
100,45,0.075,0.25,0.63263,0.39517,0.15934,0.094949,0.25429,0.25322
100,45,0.04,0.25,0.63263,0.39517,0.084982,0.050639,0.13562,0.25323
100,45,0.5,0.25,0.63263,0.39517,1.0623,0.63299,1.6953,0.25324
100,45,0.05,0.25,0.63263,0.39517,0.10623,0.063299,0.16953,0.25324
100,45,0.04,0.01,0.46461,0.021523,0.13,0.076784,0.20679,0.25734
100,45,0.01,0.01,0.46461,0.021523,0.032501,0.019196,0.051697,0.25737
100,45,0.1,0.01,0.46461,0.021523,0.32501,0.19196,0.51697,0.25737
100,45,0.075,0.01,0.46461,0.021523,0.24376,0.14397,0.38773,0.25737
100,45,0.03,0.01,0.46461,0.021523,0.097504,0.057588,0.15509,0.25737
100,45,0.3,0.01,0.46461,0.021523,0.97504,0.57588,1.5509,0.25737
100,45,0.02,0.01,0.46461,0.021523,0.065002,0.038392,0.10339,0.25737
100,45,0.05,0.01,0.46461,0.021523,0.16251,0.09598,0.25849,0.25738
100,45,0.2,0.01,0.46461,0.021523,0.65003,0.38392,1.0339,0.25738
100,45,0.5,0.01,0.45815,0.021827,1.6487,0.93599,2.5847,0.27574
100,45,0.075,0.5,0.7145,0.69979,0.12194,0.059011,0.18095,0.34777
100,45,0.3,0.5,0.7145,0.69979,0.48776,0.23604,0.72381,0.34777
100,45,0.04,0.5,0.7145,0.69979,0.065035,0.031472,0.096507,0.34778
100,45,0.01,0.5,0.7145,0.69979,0.016259,0.007868,0.024127,0.34778
100,45,0.02,0.5,0.7145,0.69979,0.032518,0.015736,0.048254,0.34778
100,45,0.03,0.5,0.7145,0.69979,0.048777,0.023604,0.072381,0.34778
100,45,0.1,0.5,0.7145,0.69979,0.16259,0.07868,0.24127,0.34778
100,45,0.2,0.5,0.71449,0.6998,0.32518,0.15736,0.48254,0.34778
100,45,0.05,0.5,0.7145,0.69979,0.081294,0.03934,0.12063,0.34779
100,45,0.5,0.5,0.71449,0.6998,0.81295,0.39339,1.2063,0.34781
100,50,0.05,0.1,0.54284,0.18422,0.1217,0.072341,0.19405,0.25436
100,50,0.5,0.1,0.54284,0.18422,1.217,0.72341,1.9405,0.25436
100,50,0.03,0.1,0.54284,0.18422,0.073023,0.043405,0.11643,0.25438
100,50,0.3,0.1,0.54284,0.18422,0.73023,0.43405,1.1643,0.25438
100,50,0.04,0.1,0.54284,0.18422,0.097364,0.057873,0.15524,0.25439
100,50,0.1,0.1,0.54284,0.18422,0.24341,0.14468,0.38809,0.2544
100,50,0.2,0.1,0.54284,0.18422,0.48682,0.28936,0.77618,0.2544
100,50,0.01,0.1,0.54284,0.18422,0.024341,0.014468,0.038809,0.2544
100,50,0.02,0.1,0.54284,0.18422,0.048682,0.028936,0.077618,0.2544
100,50,0.075,0.1,0.54284,0.18422,0.18256,0.10851,0.29107,0.25441
100,50,0.075,0.075,0.52579,0.14264,0.19033,0.11307,0.3034,0.25465
100,50,0.04,0.075,0.5258,0.14264,0.10151,0.060303,0.16181,0.25466
100,50,0.03,0.075,0.5258,0.14264,0.076133,0.045227,0.12136,0.25466
100,50,0.01,0.075,0.52579,0.14264,0.025378,0.015076,0.040453,0.25467
100,50,0.1,0.075,0.52579,0.14264,0.25378,0.15076,0.40453,0.25467
100,50,0.5,0.075,0.52579,0.14264,1.2689,0.75378,2.0227,0.25467
100,50,0.05,0.075,0.52579,0.14264,0.12689,0.075378,0.20227,0.25467
100,50,0.3,0.075,0.52579,0.14264,0.76133,0.45226,1.2136,0.25467
100,50,0.02,0.075,0.52579,0.14264,0.050756,0.030151,0.080906,0.25468
100,50,0.2,0.075,0.52579,0.14264,0.50756,0.30151,0.80906,0.25468
100,50,0.075,0.05,0.5043,0.099146,0.20032,0.11825,0.31857,0.25762
100,50,0.3,0.05,0.5043,0.099147,0.80128,0.47299,1.2743,0.25762
100,50,0.03,0.05,0.5043,0.099147,0.080128,0.047299,0.12743,0.25762
100,50,0.1,0.05,0.5043,0.099147,0.26709,0.15766,0.42476,0.25763
100,50,0.01,0.05,0.5043,0.099147,0.026709,0.015766,0.042476,0.25763
100,50,0.02,0.05,0.5043,0.099147,0.053419,0.031533,0.084951,0.25763
100,50,0.2,0.05,0.5043,0.099147,0.53419,0.31533,0.84951,0.25763
100,50,0.5,0.05,0.5043,0.099146,1.3355,0.78832,2.1238,0.25764
100,50,0.05,0.05,0.5043,0.099147,0.13355,0.078831,0.21238,0.25765
100,50,0.04,0.05,0.5043,0.099147,0.10684,0.063065,0.1699,0.25765
100,50,0.5,0.04,0.49362,0.081035,1.3691,0.80437,2.1735,0.25983
100,50,0.05,0.04,0.49362,0.081035,0.13691,0.080436,0.21735,0.25983
100,50,0.04,0.04,0.49362,0.081035,0.10953,0.064349,0.17388,0.25984
100,50,0.03,0.04,0.49362,0.081035,0.082148,0.048262,0.13041,0.25984
100,50,0.3,0.04,0.49362,0.081034,0.82148,0.48262,1.3041,0.25984
100,50,0.02,0.04,0.49362,0.081035,0.054766,0.032175,0.08694,0.25985
100,50,0.2,0.04,0.49362,0.081035,0.54766,0.32175,0.8694,0.25985
100,50,0.075,0.04,0.49362,0.081035,0.20537,0.12065,0.32603,0.25985
100,50,0.01,0.04,0.49362,0.081034,0.027383,0.016087,0.04347,0.25986
100,50,0.1,0.04,0.49362,0.081035,0.27383,0.16087,0.4347,0.25986
100,50,0.03,0.03,0.48108,0.062359,0.084547,0.049399,0.13395,0.2624
100,50,0.04,0.03,0.48108,0.062359,0.11273,0.065866,0.1786,0.2624
100,50,0.3,0.03,0.48108,0.062359,0.84547,0.49399,1.3395,0.2624
100,50,0.5,0.03,0.48108,0.062359,1.4091,0.82332,2.2324,0.2624
100,50,0.05,0.03,0.48108,0.062359,0.14091,0.082332,0.22324,0.2624
100,50,0.075,0.03,0.48108,0.062359,0.21137,0.1235,0.33487,0.2624
100,50,0.01,0.03,0.48108,0.062359,0.028182,0.016466,0.044649,0.2624
100,50,0.2,0.03,0.48108,0.062359,0.56365,0.32933,0.89298,0.2624
100,50,0.02,0.03,0.48108,0.062359,0.056365,0.032933,0.089298,0.2624
100,50,0.1,0.03,0.48108,0.062359,0.28182,0.16466,0.44649,0.2624
100,50,0.04,0.02,0.46434,0.043072,0.11707,0.067514,0.18459,0.26847
100,50,0.05,0.02,0.46434,0.043072,0.14634,0.084393,0.23074,0.26847
100,50,0.5,0.02,0.46434,0.043072,1.4634,0.84392,2.3074,0.26848
100,50,0.075,0.02,0.46434,0.043072,0.21951,0.12659,0.3461,0.26848
100,50,0.02,0.02,0.46434,0.043072,0.058537,0.033757,0.092294,0.26849
100,50,0.2,0.02,0.46434,0.043072,0.58537,0.33757,0.92294,0.26849
100,50,0.03,0.02,0.46434,0.043072,0.087806,0.050636,0.13844,0.26849
100,50,0.3,0.02,0.46434,0.043072,0.87806,0.50635,1.3844,0.2685
100,50,0.01,0.02,0.46434,0.043072,0.029269,0.016878,0.046147,0.26851
100,50,0.1,0.02,0.46434,0.043072,0.29269,0.16878,0.46147,0.26851
100,50,0.05,0.25,0.61313,0.40774,0.10112,0.057485,0.15861,0.27511
100,50,0.5,0.25,0.61313,0.40774,1.0112,0.57484,1.5861,0.27512
100,50,0.075,0.25,0.61313,0.40774,0.15168,0.086227,0.23791,0.27512
100,50,0.01,0.25,0.61313,0.40774,0.020224,0.011497,0.031721,0.27512
100,50,0.1,0.25,0.61313,0.40774,0.20224,0.11497,0.31721,0.27512
100,50,0.03,0.25,0.61313,0.40774,0.060673,0.034491,0.095164,0.27513
100,50,0.3,0.25,0.61313,0.40774,0.60673,0.34491,0.95164,0.27513
100,50,0.02,0.25,0.61313,0.40774,0.040449,0.022994,0.063442,0.27513
100,50,0.2,0.25,0.61313,0.40774,0.40449,0.22994,0.63442,0.27513
100,50,0.04,0.25,0.61313,0.40774,0.080897,0.045988,0.12688,0.27513
100,50,0.075,0.01,0.43987,0.022734,0.23172,0.13096,0.36268,0.27782
100,50,0.05,0.01,0.43987,0.022734,0.15448,0.087304,0.24179,0.27783
100,50,0.5,0.01,0.43987,0.022734,1.5448,0.87304,2.4179,0.27783
100,50,0.2,0.01,0.43987,0.022734,0.61793,0.34921,0.96714,0.27785
100,50,0.01,0.01,0.43987,0.022734,0.030897,0.017461,0.048357,0.27785
100,50,0.02,0.01,0.43987,0.022734,0.061793,0.034921,0.096714,0.27785
100,50,0.1,0.01,0.43987,0.022734,0.30897,0.17461,0.48357,0.27785
100,50,0.03,0.01,0.43987,0.022734,0.09269,0.052382,0.14507,0.27785
100,50,0.3,0.01,0.43987,0.022734,0.9269,0.52382,1.4507,0.27785
100,50,0.04,0.01,0.43987,0.022734,0.12359,0.069843,0.19343,0.27786
100,50,0.01,0.5,0.69825,0.71608,0.015507,0.0069436,0.022451,0.38143
100,50,0.1,0.5,0.69825,0.71608,0.15507,0.069435,0.22451,0.38143
100,50,0.03,0.5,0.69825,0.71608,0.046522,0.020831,0.067353,0.38144
100,50,0.3,0.5,0.69825,0.71608,0.46522,0.20831,0.67353,0.38144
100,50,0.04,0.5,0.69825,0.71608,0.062029,0.027774,0.089804,0.38144
100,50,0.2,0.5,0.69825,0.71608,0.31015,0.13887,0.44902,0.38145
100,50,0.02,0.5,0.69825,0.71608,0.031015,0.013887,0.044902,0.38145
100,50,0.05,0.5,0.69825,0.71608,0.077537,0.034718,0.11225,0.38146
100,50,0.5,0.5,0.69825,0.71608,0.77537,0.34718,1.1225,0.38146
100,50,0.075,0.5,0.69825,0.71608,0.11631,0.052077,0.16838,0.38148
100,55,0.5,0.1,0.52228,0.19147,1.1633,0.66369,1.827,0.27346
100,55,0.05,0.1,0.52228,0.19147,0.11633,0.066369,0.1827,0.27346
100,55,0.075,0.1,0.52228,0.19147,0.1745,0.099554,0.27406,0.27347
100,55,0.1,0.1,0.52228,0.19147,0.23267,0.13274,0.36541,0.27347
100,55,0.01,0.1,0.52228,0.19147,0.023267,0.013274,0.036541,0.27347
100,55,0.2,0.1,0.52228,0.19147,0.46534,0.26548,0.73081,0.27348
100,55,0.02,0.1,0.52228,0.19147,0.046534,0.026548,0.073081,0.27348
100,55,0.04,0.1,0.52228,0.19147,0.093067,0.053095,0.14616,0.27348
100,55,0.03,0.1,0.52228,0.19147,0.069801,0.039821,0.10962,0.27349
100,55,0.3,0.1,0.52228,0.19147,0.69801,0.39821,1.0962,0.27349
100,55,0.03,0.075,0.50472,0.1486,0.072772,0.041494,0.11427,0.27372
100,55,0.3,0.075,0.50472,0.1486,0.72772,0.41494,1.1427,0.27372
100,55,0.01,0.075,0.50472,0.1486,0.024257,0.013831,0.038089,0.27373
100,55,0.1,0.075,0.50472,0.1486,0.24257,0.13831,0.38089,0.27373
100,55,0.04,0.075,0.50472,0.1486,0.097029,0.055325,0.15235,0.27374
100,55,0.02,0.075,0.50472,0.1486,0.048515,0.027662,0.076177,0.27374
100,55,0.2,0.075,0.50472,0.1486,0.48515,0.27662,0.76177,0.27374
100,55,0.075,0.075,0.50472,0.1486,0.18193,0.10373,0.28566,0.27375
100,55,0.05,0.075,0.50472,0.1486,0.12129,0.069156,0.19044,0.27376
100,55,0.5,0.075,0.50472,0.1486,1.2129,0.69156,1.9044,0.27376
100,55,0.04,0.05,0.48274,0.10358,0.10209,0.057854,0.15995,0.27656
100,55,0.2,0.05,0.48274,0.10358,0.51047,0.28927,0.79974,0.27659
100,55,0.02,0.05,0.48274,0.10358,0.051047,0.028927,0.079974,0.27659
100,55,0.01,0.05,0.48274,0.10358,0.025524,0.014464,0.039987,0.27659
100,55,0.1,0.05,0.48274,0.10358,0.25524,0.14464,0.39987,0.27659
100,55,0.03,0.05,0.48274,0.10358,0.076571,0.043391,0.11996,0.27659
100,55,0.075,0.05,0.48274,0.10358,0.19143,0.10848,0.2999,0.27659
100,55,0.3,0.05,0.48274,0.10358,0.76571,0.43391,1.1996,0.27659
100,55,0.5,0.05,0.48274,0.10358,1.2762,0.72318,1.9994,0.27659
100,55,0.05,0.05,0.48274,0.10358,0.12762,0.072318,0.19994,0.27659
100,55,0.03,0.04,0.47181,0.08478,0.078495,0.04426,0.12276,0.27888
100,55,0.2,0.04,0.47181,0.08478,0.5233,0.29507,0.81837,0.27888
100,55,0.02,0.04,0.47181,0.08478,0.05233,0.029507,0.081837,0.27888
100,55,0.3,0.04,0.47181,0.084781,0.78496,0.4426,1.2276,0.27889
100,55,0.04,0.04,0.47181,0.084781,0.10466,0.059014,0.16367,0.27889
100,55,0.1,0.04,0.47181,0.08478,0.26165,0.14753,0.40919,0.27889
100,55,0.01,0.04,0.47181,0.084781,0.026165,0.014753,0.040919,0.27889
100,55,0.075,0.04,0.47181,0.08478,0.19624,0.11065,0.30689,0.27889
100,55,0.05,0.04,0.47181,0.08478,0.13083,0.073767,0.20459,0.27891
100,55,0.5,0.04,0.47181,0.084781,1.3083,0.73767,2.0459,0.27891
100,55,0.01,0.03,0.45868,0.065405,0.026946,0.015075,0.042021,0.2825
100,55,0.1,0.03,0.45868,0.065405,0.26946,0.15075,0.42021,0.2825
100,55,0.02,0.03,0.45868,0.065405,0.053892,0.030149,0.084042,0.28251
100,55,0.3,0.03,0.45868,0.065405,0.80838,0.45224,1.2606,0.28252
100,55,0.05,0.03,0.45868,0.065405,0.13473,0.075373,0.2101,0.28252
100,55,0.5,0.03,0.45868,0.065405,1.3473,0.75373,2.101,0.28252
100,55,0.075,0.03,0.45868,0.065405,0.2021,0.11306,0.31516,0.28252
100,55,0.03,0.03,0.45868,0.065405,0.080839,0.045224,0.12606,0.28252
100,55,0.2,0.03,0.45868,0.065405,0.53893,0.30149,0.84042,0.28253
100,55,0.04,0.03,0.45868,0.065405,0.10779,0.060298,0.16808,0.28256
100,55,0.075,0.02,0.44291,0.045156,0.20926,0.11636,0.32562,0.2853
100,55,0.03,0.02,0.44291,0.045156,0.083704,0.046543,0.13025,0.28531
100,55,0.3,0.02,0.44291,0.045156,0.83704,0.46543,1.3025,0.28531
100,55,0.01,0.02,0.44291,0.045156,0.027901,0.015514,0.043416,0.28531
100,55,0.02,0.02,0.44291,0.045156,0.055803,0.031029,0.086832,0.28531
100,55,0.1,0.02,0.44291,0.045156,0.27901,0.15514,0.43416,0.28531
100,55,0.2,0.02,0.44291,0.045156,0.55803,0.31029,0.86832,0.28531
100,55,0.05,0.02,0.44291,0.045156,0.13951,0.077572,0.21708,0.28532
100,55,0.5,0.02,0.44291,0.045156,1.3951,0.77572,2.1708,0.28532
100,55,0.04,0.02,0.44291,0.045156,0.11161,0.062058,0.17366,0.28534
100,55,0.05,0.01,0.41806,0.02392,0.14723,0.080158,0.22739,0.29496
100,55,0.075,0.25,0.5948,0.42031,0.14506,0.078709,0.22377,0.29651
100,55,0.02,0.25,0.5948,0.42031,0.038683,0.020989,0.059672,0.29652
100,55,0.03,0.25,0.5948,0.42031,0.058024,0.031483,0.089508,0.29652
100,55,0.2,0.25,0.5948,0.42031,0.38683,0.20989,0.59672,0.29652
100,55,0.05,0.25,0.5948,0.42031,0.096708,0.052472,0.14918,0.29653
100,55,0.5,0.25,0.5948,0.42031,0.96708,0.52472,1.4918,0.29653
100,55,0.04,0.25,0.5948,0.42031,0.077366,0.041978,0.11934,0.29653
100,55,0.3,0.25,0.5948,0.42031,0.58025,0.31483,0.89508,0.29653
100,55,0.01,0.25,0.5948,0.42031,0.019342,0.010494,0.029836,0.29655
100,55,0.1,0.25,0.5948,0.42031,0.19342,0.10494,0.29836,0.29655
100,55,0.5,0.01,0.41699,0.023982,1.4757,0.79817,2.2739,0.29796
100,55,0.02,0.01,0.41699,0.023982,0.05903,0.031927,0.090957,0.29798
100,55,0.2,0.01,0.41699,0.023982,0.5903,0.31927,0.90957,0.29798
100,55,0.075,0.01,0.41699,0.023982,0.22136,0.11972,0.34109,0.29799
100,55,0.04,0.01,0.41699,0.023982,0.11806,0.063853,0.18191,0.29799
100,55,0.01,0.01,0.41699,0.023982,0.029515,0.015963,0.045478,0.29799
100,55,0.1,0.01,0.41699,0.023982,0.29515,0.15963,0.45478,0.29799
100,55,0.03,0.01,0.41699,0.023982,0.088545,0.04789,0.13643,0.29799
100,55,0.3,0.01,0.41699,0.023982,0.88545,0.4789,1.3643,0.29799
100,55,0.02,0.5,0.68393,0.73107,0.029608,0.012409,0.042017,0.40933
100,55,0.2,0.5,0.68393,0.73107,0.29608,0.12409,0.42017,0.40933
100,55,0.03,0.5,0.68393,0.73107,0.044412,0.018613,0.063025,0.40935
100,55,0.3,0.5,0.68393,0.73107,0.44412,0.18613,0.63025,0.40935
100,55,0.5,0.5,0.68393,0.73107,0.7402,0.31022,1.0504,0.40935
100,55,0.04,0.5,0.68393,0.73107,0.059216,0.024817,0.084033,0.40935
100,55,0.01,0.5,0.68393,0.73107,0.014804,0.0062043,0.021008,0.40935
100,55,0.1,0.5,0.68393,0.73107,0.14804,0.062043,0.21008,0.40935
100,55,0.075,0.5,0.68392,0.73108,0.11103,0.046531,0.15756,0.40936
100,55,0.05,0.5,0.68392,0.73108,0.074021,0.031021,0.10504,0.40937
100,60,0.05,0.1,0.5031,0.19877,0.1116,0.061184,0.17279,0.29178
100,60,0.5,0.1,0.5031,0.19877,1.116,0.61183,1.7279,0.29178
100,60,0.1,0.1,0.5031,0.19877,0.22321,0.12237,0.34558,0.2918
100,60,0.01,0.1,0.5031,0.19877,0.022321,0.012237,0.034558,0.2918
100,60,0.04,0.1,0.5031,0.19877,0.089284,0.048947,0.13823,0.29181
100,60,0.2,0.1,0.5031,0.19877,0.44642,0.24473,0.69115,0.29182
100,60,0.02,0.1,0.5031,0.19877,0.044642,0.024473,0.069115,0.29182
100,60,0.03,0.1,0.5031,0.19877,0.066963,0.03671,0.10367,0.29182
100,60,0.3,0.1,0.5031,0.19877,0.66963,0.3671,1.0367,0.29182
100,60,0.075,0.1,0.5031,0.19877,0.16741,0.091775,0.25918,0.29182
100,60,0.1,0.075,0.48515,0.15459,0.23268,0.12753,0.36021,0.29191
100,60,0.01,0.075,0.48515,0.15459,0.023268,0.012753,0.036021,0.29191
100,60,0.075,0.075,0.48514,0.15459,0.17451,0.095644,0.27016,0.29192
100,60,0.05,0.075,0.48514,0.15459,0.11634,0.063763,0.1801,0.29193
100,60,0.5,0.075,0.48515,0.15459,1.1634,0.63763,1.801,0.29193
100,60,0.3,0.075,0.48515,0.15459,0.69805,0.38258,1.0806,0.29194
100,60,0.03,0.075,0.48515,0.15459,0.069805,0.038258,0.10806,0.29194
100,60,0.02,0.075,0.48515,0.15459,0.046537,0.025505,0.072042,0.29194
100,60,0.2,0.075,0.48514,0.15459,0.46537,0.25505,0.72042,0.29194
100,60,0.04,0.075,0.48515,0.15459,0.093073,0.05101,0.14408,0.29194
100,60,0.3,0.05,0.46276,0.10805,0.73432,0.40005,1.1344,0.29467
100,60,0.03,0.05,0.46276,0.10805,0.073432,0.040005,0.11344,0.29467
100,60,0.01,0.05,0.46275,0.10805,0.024477,0.013335,0.037812,0.29467
100,60,0.02,0.05,0.46276,0.10805,0.048954,0.02667,0.075624,0.29467
100,60,0.1,0.05,0.46275,0.10805,0.24477,0.13335,0.37812,0.29467
100,60,0.04,0.05,0.46275,0.10805,0.097909,0.053339,0.15125,0.29468
100,60,0.2,0.05,0.46275,0.10805,0.48955,0.2667,0.75624,0.29468
100,60,0.075,0.05,0.46275,0.10805,0.18358,0.10001,0.28359,0.29469
100,60,0.05,0.05,0.46276,0.10805,0.12239,0.066675,0.18906,0.29469
