A,W,k,ER,ER1,ER2,T,T',MT
150,50,0.5,0.05,0.59035,0.084696,1.615,1.1053,2.7203
150,50,0.5,0.075,0.60897,0.12316,1.5346,1.0548,2.5894
150,50,0.5,0.1,0.62376,0.16032,1.4716,1.0125,2.4841
150,50,0.5,0.25,0.68364,0.36569,1.2225,0.81503,2.0375
150,50,0.5,0.5,0.75553,0.66178,0.93406,0.53409,1.4681
150,55,0.01,0.01,0.51167,0.019544,0.035795,0.022886,0.058681
150,55,0.01,0.02,0.53464,0.037408,0.033869,0.022055,0.055924
150,55,0.01,0.03,0.54973,0.054573,0.032627,0.02144,0.054068
150,55,0.01,0.04,0.56137,0.071255,0.031681,0.020932,0.052612
150,55,0.01,0.05,0.57111,0.087549,0.030896,0.0205,0.051395
150,55,0.01,0.075,0.59043,0.12703,0.029357,0.019572,0.048928
150,55,0.01,0.1,0.60576,0.16508,0.028153,0.018784,0.046936
150,55,0.01,0.25,0.66817,0.37415,0.023381,0.01509,0.038471
150,55,0.01,0.5,0.74307,0.67288,0.017879,0.0097393,0.027619
150,55,0.02,0.01,0.51167,0.019544,0.071589,0.045773,0.11736
150,55,0.02,0.02,0.53464,0.037408,0.067739,0.044109,0.11185
150,55,0.02,0.03,0.54973,0.054572,0.065255,0.04288,0.10814
150,55,0.02,0.04,0.56137,0.071254,0.063361,0.041864,0.10522
150,55,0.02,0.05,0.57111,0.087549,0.061791,0.040999,0.10279
150,55,0.02,0.075,0.59043,0.12703,0.058714,0.039143,0.097857
150,55,0.02,0.1,0.60576,0.16508,0.056305,0.037567,0.093873
150,55,0.02,0.25,0.66817,0.37415,0.046762,0.03018,0.076943
150,55,0.02,0.5,0.74307,0.67288,0.035759,0.019479,0.055237
150,55,0.03,0.01,0.51167,0.019544,0.10738,0.068659,0.17604
150,55,0.03,0.02,0.53464,0.037408,0.10161,0.066164,0.16777
150,55,0.03,0.03,0.54973,0.054573,0.097882,0.064321,0.1622
150,55,0.03,0.04,0.56137,0.071254,0.095041,0.062795,0.15784
150,55,0.03,0.05,0.57111,0.087549,0.092687,0.061499,0.15419
150,55,0.03,0.075,0.59043,0.12703,0.088071,0.058715,0.14679
150,55,0.03,0.1,0.60576,0.16508,0.084458,0.056351,0.14081
150,55,0.03,0.25,0.66817,0.37415,0.070144,0.045271,0.11541
150,55,0.03,0.5,0.74307,0.67288,0.053638,0.029218,0.082856
150,55,0.04,0.01,0.51167,0.019544,0.14318,0.091546,0.23473
150,55,0.04,0.02,0.53464,0.037408,0.13548,0.088219,0.2237
150,55,0.04,0.03,0.54973,0.054572,0.13051,0.085761,0.21627
150,55,0.04,0.04,0.56137,0.071254,0.12672,0.083727,0.21045
150,55,0.04,0.05,0.57111,0.087549,0.12358,0.081998,0.20558
150,55,0.04,0.075,0.59043,0.12703,0.11743,0.078286,0.19571
150,55,0.04,0.1,0.60576,0.16508,0.11261,0.075134,0.18775
150,55,0.04,0.25,0.66817,0.37415,0.093525,0.060361,0.15389
150,55,0.04,0.5,0.74307,0.67288,0.071517,0.038957,0.11047
150,55,0.05,0.01,0.51167,0.019544,0.17897,0.11443,0.29341
150,55,0.05,0.02,0.53464,0.037408,0.16935,0.11027,0.27962
150,55,0.05,0.03,0.54973,0.054572,0.16314,0.1072,0.27034
150,55,0.05,0.04,0.56137,0.071254,0.1584,0.10466,0.26306
150,55,0.05,0.05,0.57111,0.087549,0.15448,0.1025,0.25698
150,55,0.05,0.075,0.59043,0.12703,0.14678,0.097858,0.24464
150,55,0.05,0.1,0.60576,0.16508,0.14076,0.093918,0.23468
150,55,0.05,0.25,0.66817,0.37415,0.11691,0.075451,0.19236
150,55,0.05,0.5,0.74307,0.67288,0.089397,0.048697,0.13809
150,55,0.075,0.01,0.51167,0.019544,0.26846,0.17165,0.44011
150,55,0.075,0.02,0.53464,0.037408,0.25402,0.16541,0.41943
150,55,0.075,0.03,0.54973,0.054572,0.24471,0.1608,0.40551
150,55,0.075,0.04,0.56137,0.071255,0.2376,0.15699,0.39459
150,55,0.075,0.05,0.57111,0.087549,0.23172,0.15375,0.38546
150,55,0.075,0.075,0.59043,0.12703,0.22018,0.14679,0.36696
150,55,0.075,0.1,0.60576,0.16508,0.21115,0.14088,0.35202
150,55,0.075,0.25,0.66817,0.37415,0.17536,0.11318,0.28854
150,55,0.075,0.5,0.74307,0.67288,0.13409,0.073045,0.20714
150,55,0.1,0.01,0.51167,0.019544,0.35795,0.22887,0.58681
150,55,0.1,0.02,0.53464,0.037408,0.33869,0.22055,0.55924
150,55,0.1,0.03,0.54973,0.054573,0.32627,0.2144,0.54068
150,55,0.1,0.04,0.56137,0.071254,0.3168,0.20932,0.52612
150,55,0.1,0.05,0.57111,0.087549,0.30896,0.205,0.51395
150,55,0.1,0.075,0.59043,0.12703,0.29357,0.19572,0.48928
150,55,0.1,0.1,0.60576,0.16508,0.28153,0.18784,0.46936
150,55,0.1,0.25,0.66817,0.37415,0.23381,0.1509,0.38471
150,55,0.1,0.5,0.74307,0.67288,0.17879,0.097394,0.27619
150,55,0.2,0.01,0.51167,0.019544,0.71589,0.45773,1.1736
150,55,0.2,0.02,0.53464,0.037408,0.67739,0.44109,1.1185
150,55,0.2,0.03,0.54973,0.054573,0.65255,0.4288,1.0814
150,55,0.2,0.04,0.56137,0.071254,0.63361,0.41864,1.0522
150,55,0.2,0.05,0.57111,0.087549,0.61791,0.40999,1.0279
150,55,0.2,0.075,0.59043,0.12703,0.58714,0.39143,0.97857
150,55,0.2,0.1,0.60576,0.16508,0.56305,0.37567,0.93873
150,55,0.2,0.25,0.66817,0.37415,0.46763,0.3018,0.76943
150,55,0.2,0.5,0.74307,0.67288,0.35759,0.19479,0.55237
150,55,0.3,0.01,0.51167,0.019544,1.0738,0.6866,1.7604
150,55,0.3,0.02,0.53464,0.037408,1.0161,0.66164,1.6777
150,55,0.3,0.03,0.54973,0.054572,0.97882,0.64321,1.622
150,55,0.3,0.04,0.56137,0.071254,0.95042,0.62795,1.5784
150,55,0.3,0.05,0.57111,0.087549,0.92687,0.61499,1.5419
150,55,0.3,0.075,0.59043,0.12703,0.88071,0.58715,1.4679
150,55,0.3,0.1,0.60576,0.16508,0.84458,0.56351,1.4081
150,55,0.3,0.25,0.66817,0.37415,0.70144,0.45271,1.1541
150,55,0.3,0.5,0.74307,0.67288,0.53638,0.29218,0.82856
150,55,0.5,0.01,0.51167,0.019544,1.7897,1.1443,2.9341
150,55,0.5,0.02,0.53464,0.037408,1.6935,1.1027,2.7962
150,55,0.5,0.03,0.54973,0.054572,1.6314,1.072,2.7034
150,55,0.5,0.04,0.56137,0.071254,1.584,1.0466,2.6306
150,55,0.5,0.05,0.57111,0.087549,1.5448,1.025,2.5698
150,55,0.5,0.075,0.59043,0.12703,1.4678,0.97858,2.4464
150,55,0.5,0.1,0.60576,0.16508,1.4076,0.93918,2.3468
150,55,0.5,0.25,0.66817,0.37415,1.1691,0.75451,1.9236
150,55,0.5,0.5,0.74307,0.67288,0.89397,0.48697,1.3809
150,60,0.01,0.01,0.49202,0.020324,0.034355,0.021279,0.055634
150,60,0.01,0.02,0.51537,0.038807,0.032525,0.02051,0.053035
150,60,0.01,0.03,0.53096,0.056502,0.031327,0.019958,0.051286
150,60,0.01,0.04,0.54298,0.073667,0.030415,0.019498,0.049914
150,60,0.01,0.05,0.55298,0.090419,0.029665,0.019096,0.048761
150,60,0.01,0.075,0.57289,0.13092,0.02819,0.018235,0.046425
150,60,0.01,0.1,0.58878,0.16984,0.02703,0.017506,0.044536
150,60,0.01,0.25,0.65346,0.38258,0.022448,0.01403,0.036478
150,60,0.01,0.5,0.73122,0.68379,0.017175,0.0089189,0.026094
150,60,0.02,0.01,0.49202,0.020324,0.06871,0.042558,0.11127
150,60,0.02,0.02,0.51537,0.038807,0.06505,0.041019,0.10607
150,60,0.02,0.03,0.53096,0.056502,0.062655,0.039917,0.10257
150,60,0.02,0.04,0.54298,0.073667,0.060831,0.038996,0.099827
150,60,0.02,0.05,0.55298,0.090419,0.05933,0.038192,0.097521
150,60,0.02,0.075,0.57289,0.13092,0.05638,0.03647,0.09285
150,60,0.02,0.1,0.58878,0.16984,0.05406,0.035011,0.089072
150,60,0.02,0.25,0.65346,0.38258,0.044896,0.028059,0.072956
150,60,0.02,0.5,0.73122,0.68379,0.03435,0.017838,0.052188
150,60,0.03,0.01,0.49202,0.020324,0.10306,0.063836,0.1669
150,60,0.03,0.02,0.51537,0.038807,0.097575,0.061529,0.1591
150,60,0.03,0.03,0.53096,0.056502,0.093982,0.059875,0.15386
150,60,0.03,0.04,0.54298,0.073667,0.091246,0.058494,0.14974
150,60,0.03,0.05,0.55298,0.090419,0.088994,0.057288,0.14628
150,60,0.03,0.075,0.57289,0.13092,0.084571,0.054705,0.13928
150,60,0.03,0.1,0.58878,0.16984,0.08109,0.052517,0.13361
150,60,0.03,0.25,0.65346,0.38258,0.067345,0.042089,0.10943
150,60,0.03,0.5,0.73122,0.68379,0.051525,0.026757,0.078282
150,60,0.04,0.01,0.49202,0.020324,0.13742,0.085115,0.22253
150,60,0.04,0.02,0.51537,0.038807,0.1301,0.082039,0.21214
150,60,0.04,0.03,0.53096,0.056502,0.12531,0.079834,0.20514
150,60,0.04,0.04,0.54298,0.073667,0.12166,0.077992,0.19965
150,60,0.04,0.05,0.55298,0.090419,0.11866,0.076383,0.19504
150,60,0.04,0.075,0.57289,0.13092,0.11276,0.07294,0.1857
150,60,0.04,0.1,0.58878,0.16984,0.10812,0.070022,0.17814
150,60,0.04,0.25,0.65346,0.38258,0.089792,0.056119,0.14591
150,60,0.04,0.5,0.73122,0.68379,0.0687,0.035675,0.10438
150,60,0.05,0.01,0.49202,0.020324,0.17177,0.10639,0.27817
150,60,0.05,0.02,0.51537,0.038807,0.16263,0.10255,0.26517
150,60,0.05,0.03,0.53096,0.056502,0.15664,0.099792,0.25643
150,60,0.05,0.04,0.54298,0.073667,0.15208,0.097491,0.24957
150,60,0.05,0.05,0.55298,0.090418,0.14832,0.09548,0.2438
150,60,0.05,0.075,0.57289,0.13092,0.14095,0.091175,0.23213
150,60,0.05,0.1,0.58878,0.16984,0.13515,0.087528,0.22268
150,60,0.05,0.25,0.65346,0.38258,0.11224,0.070149,0.18239
150,60,0.05,0.5,0.73122,0.68379,0.085875,0.044594,0.13047
150,60,0.075,0.01,0.49202,0.020324,0.25766,0.15959,0.41725
150,60,0.075,0.02,0.51537,0.038807,0.24394,0.15382,0.39776
150,60,0.075,0.03,0.53096,0.056502,0.23495,0.14969,0.38464
150,60,0.075,0.04,0.54298,0.073667,0.22812,0.14624,0.37435
150,60,0.075,0.05,0.55298,0.090419,0.22249,0.14322,0.3657
150,60,0.075,0.075,0.57289,0.13092,0.21143,0.13676,0.34819
150,60,0.075,0.1,0.58878,0.16984,0.20273,0.13129,0.33402
150,60,0.075,0.25,0.65346,0.38258,0.16836,0.10522,0.27358
150,60,0.075,0.5,0.73122,0.68379,0.12881,0.066891,0.1957
150,60,0.1,0.01,0.49202,0.020324,0.34355,0.21279,0.55634
150,60,0.1,0.02,0.51537,0.038807,0.32525,0.2051,0.53035
150,60,0.1,0.03,0.53096,0.056502,0.31327,0.19958,0.51286
150,60,0.1,0.04,0.54298,0.073667,0.30415,0.19498,0.49914
150,60,0.1,0.05,0.55298,0.090419,0.29665,0.19096,0.48761
150,60,0.1,0.075,0.57289,0.13092,0.2819,0.18235,0.46425
150,60,0.1,0.1,0.58878,0.16984,0.2703,0.17506,0.44536
150,60,0.1,0.25,0.65346,0.38258,0.22448,0.1403,0.36478
150,60,0.1,0.5,0.73122,0.68379,0.17175,0.089188,0.26094
150,60,0.2,0.01,0.49202,0.020324,0.6871,0.42558,1.1127
150,60,0.2,0.02,0.51537,0.038807,0.6505,0.41019,1.0607
150,60,0.2,0.03,0.53096,0.056502,0.62655,0.39917,1.0257
150,60,0.2,0.04,0.54298,0.073667,0.60831,0.38996,0.99827
150,60,0.2,0.05,0.55298,0.090419,0.5933,0.38192,0.97521
150,60,0.2,0.075,0.57289,0.13092,0.5638,0.3647,0.9285
150,60,0.2,0.1,0.58878,0.16984,0.5406,0.35011,0.89072
150,60,0.2,0.25,0.65346,0.38258,0.44896,0.28059,0.72956
150,60,0.2,0.5,0.73122,0.68379,0.3435,0.17838,0.52188
150,60,0.3,0.01,0.49202,0.020324,1.0306,0.63837,1.669
150,60,0.3,0.02,0.51537,0.038807,0.97575,0.61528,1.591
150,60,0.3,0.03,0.53096,0.056502,0.93982,0.59875,1.5386
150,60,0.3,0.04,0.54298,0.073667,0.91247,0.58494,1.4974
150,60,0.3,0.05,0.55298,0.090419,0.88994,0.57288,1.4628
150,60,0.3,0.075,0.57289,0.13092,0.84571,0.54705,1.3928
150,60,0.3,0.1,0.58878,0.16984,0.8109,0.52517,1.3361
150,60,0.3,0.25,0.65346,0.38258,0.67345,0.42089,1.0943
150,60,0.3,0.5,0.73122,0.68379,0.51525,0.26757,0.78282
150,60,0.5,0.01,0.49202,0.020324,1.7177,1.0639,2.7817
150,60,0.5,0.02,0.51537,0.038807,1.6263,1.0255,2.6517
150,60,0.5,0.03,0.53096,0.056502,1.5664,0.99792,2.5643
150,60,0.5,0.04,0.54298,0.073667,1.5208,0.97491,2.4957
150,60,0.5,0.05,0.55298,0.090418,1.4832,0.9548,2.438
150,60,0.5,0.075,0.57289,0.13092,1.4095,0.91175,2.3213
150,60,0.5,0.1,0.58878,0.16984,1.3515,0.87528,2.2268
150,60,0.5,0.25,0.65346,0.38258,1.1224,0.70149,1.8239
150,60,0.5,0.5,0.73122,0.68379,0.85875,0.44594,1.3047
200,10,0.01,0.01,0.57708,0.017329,0.22306,0.13383,0.35689
200,10,0.01,0.02,0.64333,0.031088,0.18522,0.11844,0.30366
200,10,0.01,0.03,0.6855,0.043763,0.16199,0.10883,0.27082
200,10,0.01,0.04,0.71435,0.055995,0.14641,0.03896,0.18537
200,10,0.01,0.05,0.84162,0.059409,0.07993,0.073785,0.15371
200,10,0.01,0.075,0.84906,0.088333,0.076128,0.070166,0.14629
200,10,0.01,0.1,0.85493,0.11697,0.073133,0.067277,0.14041
200,10,0.01,0.25,0.87868,0.28452,0.061057,0.055294,0.11635
200,10,0.01,0.5,0.90704,0.55124,0.04671,0.04044,0.08715
200,10,0.02,0.01,0.57708,0.017329,0.44612,0.26765,0.71377
200,10,0.02,0.02,0.64333,0.031088,0.37043,0.23688,0.60731
200,10,0.02,0.03,0.6855,0.043763,0.32397,0.21766,0.54163
200,10,0.02,0.04,0.71435,0.055995,0.29282,0.07792,0.37074
200,10,0.02,0.05,0.84162,0.059409,0.15986,0.14757,0.30743
200,10,0.02,0.075,0.84906,0.088333,0.15226,0.14033,0.29259
200,10,0.02,0.1,0.85493,0.11697,0.14627,0.13455,0.28082
200,10,0.02,0.25,0.87868,0.28452,0.12212,0.11059,0.2327
200,10,0.02,0.5,0.90704,0.55124,0.093418,0.080881,0.1743
200,10,0.03,0.01,0.57708,0.017329,0.66918,0.40148,1.0707
200,10,0.03,0.02,0.64333,0.031088,0.55565,0.35532,0.91097
200,10,0.03,0.03,0.6855,0.043763,0.48596,0.32649,0.81245
200,10,0.03,0.04,0.71435,0.055995,0.43923,0.11688,0.55611
200,10,0.03,0.05,0.84162,0.059409,0.23979,0.22135,0.46114
200,10,0.03,0.075,0.84906,0.088333,0.22838,0.2105,0.43888
200,10,0.03,0.1,0.85493,0.11697,0.2194,0.20183,0.42123
200,10,0.03,0.25,0.87868,0.28452,0.18317,0.16588,0.34905
200,10,0.03,0.5,0.90704,0.55124,0.14013,0.12132,0.26145
200,10,0.04,0.01,0.57708,0.017329,0.89224,0.5353,1.4275
200,10,0.04,0.02,0.64333,0.031088,0.74087,0.47376,1.2146
200,10,0.04,0.03,0.6855,0.043763,0.64794,0.43532,1.0833
200,10,0.04,0.04,0.71435,0.055995,0.58564,0.15584,0.74148
200,10,0.04,0.05,0.84162,0.059409,0.31972,0.29514,0.61486
200,10,0.04,0.075,0.84906,0.088333,0.30451,0.28066,0.58517
200,10,0.04,0.1,0.85493,0.11697,0.29253,0.26911,0.56164
200,10,0.04,0.25,0.87868,0.28452,0.24423,0.22118,0.46541
200,10,0.04,0.5,0.90704,0.55124,0.18684,0.16176,0.3486
200,10,0.05,0.01,0.57708,0.017329,1.1153,0.66913,1.7844
200,10,0.05,0.02,0.64333,0.031088,0.92609,0.5922,1.5183
200,10,0.05,0.03,0.6855,0.043763,0.80993,0.54415,1.3541
200,10,0.05,0.04,0.71435,0.055995,0.73205,0.1948,0.92685
200,10,0.05,0.05,0.84162,0.059409,0.39965,0.36892,0.76857
200,10,0.05,0.075,0.84906,0.088333,0.38064,0.35083,0.73147
200,10,0.05,0.1,0.85493,0.11697,0.36567,0.33639,0.70205
200,10,0.05,0.25,0.87868,0.28452,0.30529,0.27647,0.58176
200,10,0.05,0.5,0.90704,0.55124,0.23355,0.2022,0.43575
200,10,0.075,0.01,0.57708,0.017329,1.673,1.0037,2.6766
200,10,0.075,0.02,0.64333,0.031088,1.3891,0.88829,2.2774
200,10,0.075,0.03,0.6855,0.043763,1.2149,0.81623,2.0311
200,10,0.075,0.04,0.71435,0.055995,1.0981,0.2922,1.3903
200,10,0.075,0.05,0.84162,0.059409,0.59948,0.55338,1.1529
200,10,0.075,0.075,0.84906,0.088333,0.57096,0.52624,1.0972
200,10,0.075,0.1,0.85493,0.11697,0.5485,0.50458,1.0531
200,10,0.075,0.25,0.87868,0.28452,0.45793,0.4147,0.87264
200,10,0.075,0.5,0.90704,0.55124,0.35032,0.3033,0.65362
200,10,0.1,0.01,0.57708,0.017329,2.2306,1.3383,3.5689
200,10,0.1,0.02,0.64333,0.031088,1.8522,1.1844,3.0366
200,10,0.1,0.03,0.6855,0.043763,1.6199,1.0883,2.7082
200,10,0.1,0.04,0.71435,0.055995,1.4641,0.3896,1.8537
200,10,0.1,0.05,0.84162,0.059409,0.7993,0.73785,1.5371
200,10,0.1,0.075,0.84906,0.088333,0.76128,0.70166,1.4629
200,10,0.1,0.1,0.85493,0.11697,0.73133,0.67277,1.4041
200,10,0.1,0.25,0.87868,0.28452,0.61058,0.55294,1.1635
200,10,0.1,0.5,0.90704,0.55124,0.4671,0.4044,0.8715
200,10,0.2,0.01,0.57708,0.017329,4.4612,2.6765,7.1377
200,10,0.2,0.02,0.64333,0.031088,3.7043,2.3688,6.0731
200,10,0.2,0.03,0.6855,0.043763,3.2397,2.1766,5.4163
200,10,0.2,0.04,0.71435,0.055995,2.9282,0.7792,3.7074
200,10,0.2,0.05,0.84162,0.059409,1.5986,1.4757,3.0743
200,10,0.2,0.075,0.84906,0.088333,1.5226,1.4033,2.9259
200,10,0.2,0.1,0.85493,0.11697,1.4627,1.3455,2.8082
200,10,0.2,0.25,0.87868,0.28452,1.2212,1.1059,2.327
200,10,0.2,0.5,0.90704,0.55124,0.93419,0.8088,1.743
200,10,0.3,0.01,0.57708,0.017329,6.6918,4.0148,10.707
200,10,0.3,0.02,0.64333,0.031088,5.5565,3.5532,9.1097
200,10,0.3,0.03,0.6855,0.043763,4.8596,3.2649,8.1245
200,10,0.3,0.04,0.71435,0.055995,4.3923,1.1688,5.5611
200,10,0.3,0.05,0.84162,0.059409,2.3979,2.2135,4.6114
200,10,0.3,0.075,0.84906,0.088333,2.2838,2.105,4.3888
200,10,0.3,0.1,0.85493,0.11697,2.194,2.0183,4.2123
200,10,0.3,0.25,0.87868,0.28452,1.8317,1.6588,3.4905
200,10,0.3,0.5,0.90704,0.55124,1.4013,1.2132,2.6145
200,10,0.5,0.01,0.61708,0.016205,10,7.9724,17.972
200,10,0.5,0.02,0.64333,0.031088,9.2609,5.922,15.183
200,10,0.5,0.03,0.6855,0.043763,8.0993,5.4415,13.541
200,10,0.5,0.04,0.71435,0.055995,7.3205,1.948,9.2685
200,10,0.5,0.05,0.84162,0.059409,3.9965,3.6892,7.6857
200,10,0.5,0.075,0.84906,0.088333,3.8064,3.5083,7.3147
200,10,0.5,0.1,0.85493,0.11697,3.6567,3.3639,7.0205
200,10,0.5,0.25,0.87868,0.28452,3.0529,2.7647,5.8176
200,10,0.5,0.5,0.90704,0.55124,2.3355,2.022,4.3575
200,15,0.01,0.01,0.77724,0.012866,0.075445,0.067384,0.14283
200,15,0.01,0.02,0.78829,0.025371,0.071607,0.064078,0.13569
200,15,0.01,0.03,0.79555,0.03771,0.069096,0.061875,0.13097
200,15,0.01,0.04,0.80113,0.04993,0.06717,0.060164,0.12733
200,15,0.01,0.05,0.80573,0.062055,0.065583,0.058732,0.12431
200,15,0.01,0.075,0.81486,0.09204,0.062443,0.055854,0.1183
200,15,0.01,0.1,0.82206,0.12165,0.059972,0.053545,0.11352
200,15,0.01,0.25,0.85117,0.29371,0.050032,0.043875,0.093906
200,15,0.01,0.5,0.88592,0.56438,0.038257,0.031725,0.069983
200,15,0.02,0.01,0.77724,0.012866,0.15089,0.13477,0.28566
200,15,0.02,0.02,0.78829,0.025371,0.14321,0.12816,0.27137
200,15,0.02,0.03,0.79555,0.03771,0.13819,0.12375,0.26194
200,15,0.02,0.04,0.80113,0.04993,0.13434,0.12033,0.25467
200,15,0.02,0.05,0.80573,0.062055,0.13117,0.11746,0.24863
200,15,0.02,0.075,0.81486,0.09204,0.12489,0.11171,0.23659
200,15,0.02,0.1,0.82206,0.12165,0.11994,0.10709,0.22703
200,15,0.02,0.25,0.85117,0.29371,0.10006,0.087749,0.18781
200,15,0.02,0.5,0.88592,0.56438,0.076515,0.063451,0.13997
200,15,0.03,0.01,0.77724,0.012866,0.22634,0.20215,0.42849
200,15,0.03,0.02,0.78829,0.025371,0.21482,0.19223,0.40706
200,15,0.03,0.03,0.79555,0.03771,0.20729,0.18563,0.39292
200,15,0.03,0.04,0.80113,0.04993,0.20151,0.18049,0.382
200,15,0.03,0.05,0.80573,0.062055,0.19675,0.1762,0.37294
200,15,0.03,0.075,0.81486,0.09204,0.18733,0.16756,0.35489
200,15,0.03,0.1,0.82206,0.12165,0.17992,0.16063,0.34055
200,15,0.03,0.25,0.85117,0.29371,0.1501,0.13162,0.28172
200,15,0.03,0.5,0.88592,0.56438,0.11477,0.095176,0.20995
200,15,0.04,0.01,0.77724,0.012866,0.30178,0.26954,0.57132
200,15,0.04,0.02,0.78829,0.025371,0.28643,0.25631,0.54274
200,15,0.04,0.03,0.79555,0.03771,0.27639,0.2475,0.52389
200,15,0.04,0.04,0.80113,0.04993,0.26868,0.24065,0.50934
200,15,0.04,0.05,0.80573,0.062055,0.26233,0.23493,0.49726
200,15,0.04,0.075,0.81486,0.09204,0.24977,0.22341,0.47319
200,15,0.04,0.1,0.82206,0.12165,0.23989,0.21418,0.45407
200,15,0.04,0.25,0.85117,0.29371,0.20013,0.1755,0.37563
200,15,0.04,0.5,0.88592,0.56438,0.15303,0.1269,0.27993
200,15,0.05,0.01,0.77724,0.012866,0.37723,0.33692,0.71415
200,15,0.05,0.02,0.78829,0.025371,0.35803,0.32039,0.67843
200,15,0.05,0.03,0.79555,0.03771,0.34548,0.30938,0.65486
200,15,0.05,0.04,0.80113,0.04993,0.33585,0.30082,0.63667
200,15,0.05,0.05,0.80573,0.062055,0.32791,0.29366,0.62157
200,15,0.05,0.075,0.81486,0.09204,0.31221,0.27927,0.59148
200,15,0.05,0.1,0.82206,0.12165,0.29986,0.26772,0.56759
200,15,0.05,0.25,0.85117,0.29371,0.25016,0.21937,0.46953
200,15,0.05,0.5,0.88592,0.56438,0.19129,0.15863,0.34991
200,15,0.075,0.01,0.77724,0.012866,0.56584,0.50538,1.0712
200,15,0.075,0.02,0.78829,0.025371,0.53705,0.48059,1.0176
200,15,0.075,0.03,0.79555,0.03771,0.51822,0.46407,0.98229
200,15,0.075,0.04,0.80113,0.04993,0.50378,0.45123,0.95501
200,15,0.075,0.05,0.80573,0.062055,0.49187,0.44049,0.93236
200,15,0.075,0.075,0.81486,0.09204,0.46832,0.4189,0.88722
200,15,0.075,0.1,0.82206,0.12165,0.44979,0.40159,0.85138
200,15,0.075,0.25,0.85118,0.29371,0.37524,0.32906,0.7043
200,15,0.075,0.5,0.88592,0.56438,0.28693,0.23794,0.52487
200,15,0.1,0.01,0.77724,0.012866,0.75445,0.67384,1.4283
200,15,0.1,0.02,0.78829,0.025371,0.71607,0.64078,1.3569
200,15,0.1,0.03,0.79555,0.03771,0.69096,0.61875,1.3097
200,15,0.1,0.04,0.80113,0.04993,0.6717,0.60164,1.2733
200,15,0.1,0.05,0.80573,0.062055,0.65583,0.58732,1.2431
200,15,0.1,0.075,0.81486,0.09204,0.62443,0.55854,1.183
200,15,0.1,0.1,0.82206,0.12165,0.59972,0.53545,1.1352
200,15,0.1,0.25,0.85117,0.29371,0.50032,0.43874,0.93906
200,15,0.1,0.5,0.88592,0.56438,0.38257,0.31725,0.69983
200,15,0.2,0.01,0.77724,0.012866,1.5089,1.3477,2.8566
200,15,0.2,0.02,0.78829,0.025371,1.4321,1.2816,2.7137
200,15,0.2,0.03,0.79555,0.03771,1.3819,1.2375,2.6194
200,15,0.2,0.04,0.80113,0.04993,1.3434,1.2033,2.5467
200,15,0.2,0.05,0.80573,0.062055,1.3117,1.1746,2.4863
200,15,0.2,0.075,0.81486,0.09204,1.2489,1.1171,2.3659
200,15,0.2,0.1,0.82206,0.12165,1.1994,1.0709,2.2703
200,15,0.2,0.25,0.85118,0.29371,1.0006,0.87749,1.8781
200,15,0.2,0.5,0.88592,0.56438,0.76515,0.63451,1.3997
200,15,0.3,0.01,0.77724,0.012866,2.2634,2.0215,4.2849
200,15,0.3,0.02,0.78829,0.025371,2.1482,1.9223,4.0706
200,15,0.3,0.03,0.79555,0.03771,2.0729,1.8563,3.9292
200,15,0.3,0.04,0.80113,0.04993,2.0151,1.8049,3.82
200,15,0.3,0.05,0.80573,0.062055,1.9675,1.762,3.7294
200,15,0.3,0.075,0.81486,0.09204,1.8733,1.6756,3.5489
200,15,0.3,0.1,0.82206,0.12165,1.7992,1.6063,3.4055
200,15,0.3,0.25,0.85117,0.29371,1.501,1.3162,2.8172
200,15,0.3,0.5,0.88592,0.56438,1.1477,0.95176,2.0995
200,15,0.5,0.01,0.77724,0.012866,3.7723,3.3692,7.1415
200,15,0.5,0.02,0.78829,0.025371,3.5803,3.2039,6.7843
200,15,0.5,0.03,0.79555,0.03771,3.4548,3.0938,6.5486
200,15,0.5,0.04,0.80113,0.04993,3.3585,3.0082,6.3667
200,15,0.5,0.05,0.80573,0.062055,3.2791,2.9366,6.2157
200,15,0.5,0.075,0.81486,0.09204,3.1221,2.7927,5.9148
200,15,0.5,0.1,0.82206,0.12165,2.9986,2.6772,5.6759
200,15,0.5,0.25,0.85117,0.29371,2.5016,2.1937,4.6953
200,15,0.5,0.5,0.88592,0.56438,1.9129,1.5863,3.4991
200,20,0.01,0.01,0.74242,0.013469,0.06573,0.056838,0.12257
200,20,0.01,0.02,0.75527,0.026481,0.062339,0.054109,0.11645
200,20,0.01,0.03,0.76365,0.039285,0.060139,0.052275,0.11241
200,20,0.01,0.04,0.77009,0.051942,0.058452,0.050843,0.1093
200,20,0.01,0.05,0.77541,0.064482,0.057061,0.049642,0.1067
200,20,0.01,0.075,0.78596,0.095425,0.054313,0.047218,0.10153
200,20,0.01,0.1,0.79426,0.1259,0.052156,0.04526,0.097416
200,20,0.01,0.25,0.8279,0.30197,0.043478,0.037001,0.080479
200,20,0.01,0.5,0.86802,0.57602,0.033235,0.026482,0.059717
200,20,0.02,0.01,0.74242,0.013469,0.13146,0.11368,0.24514
200,20,0.02,0.02,0.75527,0.026481,0.12468,0.10822,0.2329
200,20,0.02,0.03,0.76365,0.039285,0.12028,0.10455,0.22483
200,20,0.02,0.04,0.77009,0.051942,0.1169,0.10169,0.21859
